1,Harvard University
3,Massachusetts Institute of Technology
5,University of Michigan
7,Cornell University
9,University of Pennsylvania
11,(2) Johns Hopkins University
13,University of Wisconsin Madison
15,(2) Pennsylvania State University
17,Princeton University
19,Duke University
21,New York University
23,University of Chicago
25,Northwestern University
27,University of Maryland College Park
29,Carnegie Mellon University
31,University of Florida
33,University of California Davis
35,Purdue University
37,Boston University
39,Georgia Institute of Technology
41,Washington University Saint Louis
43,Arizona State University
45,University of Virginia
47,McGill University
49,University of Utah
51,University of Alberta
53,Indiana University Bloomington
55,University of Iowa
57,Virginia Polytechnic Institute and State University
59,University of Massachusetts Amherst
61,City University of New York
63,University of Illinois Chicago
65,University of Calgary
67,University of Nebraska Lincoln
69,Oregon State University
71,Case Western Reserve University
73,University at Buffalo
75,Florida State University
77,University of Tennessee Knoxville
79,McMaster University
81,University of Miami
83,University of Connecticut
85,University of Notre Dame
87,Georgetown University
89,University of Kansas
91,Temple University
93,University of Cincinnati
95,University of Missouri Columbia
97,University of Western Ontario / Western University
99,M D Anderson Cancer Center University of Texas
2,Stanford University
4,University of California Berkeley
6,University of Washington
8,Columbia University New York
10,University of California Los Angeles UCLA
12,University of California San Diego
14,Yale University
16,University of Texas Austin
18,University of Toronto
20,University of North Carolina Chapel Hill
22,University of Illinois Urbana Champaign
24,University of Southern California
26,University of British Columbia
28,Ohio State University
30,(2) California Institute of Technology Caltech
32,Michigan State University
34,University of Pittsburgh
36,University of California Irvine
38,University of Colorado Boulder
40,Rutgers The State University of New Jersey
42,University of California San Francisco
44,University of Arizona
46,University of California Santa Barbara
48,Texas A&M University
50,Vanderbilt University
52,Emory University
54,North Carolina State University
56,Brown University
58,Tufts University
60,University of Rochester
62,University of Waterloo
64,Iowa State University
66,University of Georgia
68,Rice University
70,University of Delaware
72,(2) Universidad Nacional Aut\xc3\xb3noma de M\xc3\xa9xico
74,University of California Riverside
76,Simon Fraser University
78,University of Kentucky
80,Colorado State University
82,Dartmouth College
84,University of California Santa Cruz
86,University of South Florida
88,Washington State University Pullman
90,University of Maryland Baltimore
92,University of Oregon
94,Universit\xc3\xa9 de Montr\xc3\xa9al
96,University of New Mexico
98,Wayne State University
100,University of Houston
